"anchor_requirement_id","source_unit_id","source_path","start_line","end_line","source_sha256","source_kind","heading_path","mandatory","owner_approved_tier_b_session_toggle","optionality_terms","parent_requirement_ids","repositories_components","state","task_ids","dependencies","contracts","tests","proof_artifacts","proof_state","conflict_ids","conflict_handling","final_status","exact_text"
"ARCHANCHOR-001-ATOMIC-0011","ARCHANCHOR-001-UNIT-0018","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","18","18","c029fbab12c771835195d4623ca8fcac08bdc14480f0ba60b435c63411be3d4d","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","crosswalk complete; executable full suite absent","GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-015","Planning Spine proof policy","immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","8. External components remain active PostgreSQL/RuVector-controlled interface, projection, device, and execution surfaces; they are not independent sources of truth."
"ARCHANCHOR-001-ATOMIC-0012","ARCHANCHOR-001-UNIT-0019","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","19","19","7971eb36974b92b0a3f7c42ef2470e4916b2463673b815daeeabb9c8e1047a08","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-001; ANCHOR-REQ-012; ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","desired-target; not cut over; planning exists; database-executed workflow absent; crosswalk complete; executable full suite absent","STORE-001; POSTGRES-002; POSTGRES-003; POSTGRES-004; POSTGRES-005; ARCHBP-038; ARCHBP-048; CONSOLIDATE-001; CONSOLIDATE-002; CONSOLIDATE-003; ARCHBP-046; ARCHBP-047; GRAPH-001; GRAPH-005","ANCHOR-REQ-001; ANCHOR-REQ-012; ANCHOR-REQ-015","STORE-001; PGAUTH-001; POSTGRES-001; Owner-ratified PostgreSQL execution doctrine; Planning Spine proof policy","PostgreSQL/RuVector migration and schema gates; raw-byte and derived-representation parity; all-data import and reconstruction drill; database-issued import/refactor/format/consolidate/upgrade/multi-merge jobs; clean build and test effects; zero-loss export and reconstruction; immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","STORE-001 decision proven; full import and cutover unproven; partial planning proof only; crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-011; ANCHOR-CONFLICT-012","Keep the owner decision complete while implementation remains gated by byte-complete import, recovery, and cutover proof.; Create bounded database-issued jobs and keep physical execution outside while capturing every input, intermediate, effect, conflict, result, and witness.; No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","9. Bootstrap tools install and import PostgreSQL/RuVector. Bootstrap does not define the operational ownership model."
"ARCHANCHOR-001-ATOMIC-0013","ARCHANCHOR-001-UNIT-0020","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","20","20","fb53979f8225429720ea02856496b31d2d9f2cc4d17fe0b644dc97065f144265","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-005; ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos; nu_plugin/CodeDB","existing scanners/stores are partial; ingest-envelope absent; crosswalk complete; executable full suite absent","ARCHBP-001; ARCHBP-041; GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-005; ANCHOR-REQ-015","CodeDB integration and exact-byte contracts; Planning Spine proof policy","CodeDB command inventory and typed signature test; raw-object digest and canonical identity parity; Nu child-plugin protocol integration; immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","partial proof for exact storage; new command unproven; crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","Extend the proven storage/parity capability without creating a duplicate implementation.; No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","10. nu_plugin / CodeDB is the byte-complete ingress path into PostgreSQL/RuVector."
"ARCHANCHOR-001-ATOMIC-0014","ARCHANCHOR-001-UNIT-0021","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","21","21","577db993ba9c71acdc312e172c77757acb240567263fb7293bb148ca1c8c0132","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-001; ANCHOR-REQ-003; ANCHOR-REQ-005; ANCHOR-REQ-010; ANCHOR-REQ-012; ANCHOR-REQ-015","FlexNetOS secret lifecycle; PostgreSQL/RuVector; lifeos; nu_plugin/CodeDB","desired-target; not cut over; partially planned; adapters and return paths absent; existing scanners/stores are partial; ingest-envelope absent; current keyring/env lookup only; full custody target absent; planning exists; database-executed workflow absent; crosswalk complete; executable full suite absent","STORE-001; POSTGRES-002; POSTGRES-003; POSTGRES-004; POSTGRES-005; ARCHBP-038; ARCHBP-048; ARCHBP-040; ARCHBP-041; ARCHBP-042; ARCHBP-043; ARCHBP-047; ARCHBP-001; INTEL-003; ARCHBP-032; ARCHBP-044; CONSOLIDATE-001; CONSOLIDATE-002; CONSOLIDATE-003; ARCHBP-046; GRAPH-001; GRAPH-005","ANCHOR-REQ-001; ANCHOR-REQ-003; ANCHOR-REQ-005; ANCHOR-REQ-010; ANCHOR-REQ-012; ANCHOR-REQ-015","STORE-001; PGAUTH-001; POSTGRES-001; Anchor topology plus checked Nu child-plugin process; CodeDB integration and exact-byte contracts; Security contracts and all-durable-data decision; Owner-ratified PostgreSQL execution doctrine; Planning Spine proof policy","PostgreSQL/RuVector migration and schema gates; raw-byte and derived-representation parity; all-data import and reconstruction drill; logical-hop order fixtures; physical path-walk identity and witness continuity; complete request/effect/response round trip; CodeDB command inventory and typed signature test; raw-object digest and canonical identity parity; Nu child-plugin protocol integration; synthetic secret lifecycle and custody-byte parity; grant, lease, renewal, rotation, revocation, and denial audit; negative plaintext and capability tests; database-issued import/refactor/format/consolidate/upgrade/multi-merge jobs; clean build and test effects; zero-loss export and reconstruction; immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","STORE-001 decision proven; full import and cutover unproven; unproven; partial proof for exact storage; new command unproven; partial planning proof only; crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-003; ANCHOR-CONFLICT-006; ANCHOR-CONFLICT-007; ANCHOR-CONFLICT-008; ANCHOR-CONFLICT-011; ANCHOR-CONFLICT-012","Keep the owner decision complete while implementation remains gated by byte-complete import, recovery, and cutover proof.; Preserve the logical trace as lineage and prove each physical path independently without impossible process ordering.; Extend the proven storage/parity capability without creating a duplicate implementation.; Migrate only through synthetic-tested, owner-approved cutover; never expose real plaintext in planning or proof.; Create bounded database-issued jobs and keep physical execution outside while capturing every input, intermediate, effect, conflict, result, and witness.; No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","11. nu_plugin / CodeDB captures every byte, semantic record, blob, metadata record, cache record, log record, provenance record, transformation record, repository record, crate record, secret-system audit record, execution record, request record, response record, and EVERYTHING."
"ARCHANCHOR-001-ATOMIC-0015","ARCHANCHOR-001-UNIT-0022","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","22","22","699020265e0ef442e4dd9826d83da678c3c9a99cd9024572865ff73f4ba40790","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","crosswalk complete; executable full suite absent","GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-015","Planning Spine proof policy","immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","12. Hashes, manifests, paths, pointers, indexes, and provenance supplement byte capture; they never replace it."
"ARCHANCHOR-001-ATOMIC-0016","ARCHANCHOR-001-UNIT-0023","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","23","23","d9ab377ce37f07bb1ca04658cb9de5819c8320efc405cc7e8f2efeadc0be3801","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-001; ANCHOR-REQ-002; ANCHOR-REQ-006; ANCHOR-REQ-014; ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos; nu_plugin/CodeDB; redb owner and projection","desired-target; not cut over; planned; current LifeOS has no embedded PTY; target owner/projection service absent; planned; no complete LifeOS drill proven; crosswalk complete; executable full suite absent","STORE-001; POSTGRES-002; POSTGRES-003; POSTGRES-004; POSTGRES-005; ARCHBP-038; ARCHBP-048; ARCHBP-018; ARCHBP-043; PGAUTH-002; ARCHBP-002; ARCHBP-039; POSTGRES-010; ARCHBP-045; GRAPH-001; GRAPH-005; ARCHBP-047","ANCHOR-REQ-001; ANCHOR-REQ-002; ANCHOR-REQ-006; ANCHOR-REQ-014; ANCHOR-REQ-015","STORE-001; PGAUTH-001; POSTGRES-001; Current Vue/Tauri AGENTS; Yazelix profile frontdoor contract; STORE-001 transient-tier decision; PGAUTH-001 recovery authority; Planning Spine proof policy","PostgreSQL/RuVector migration and schema gates; raw-byte and derived-representation parity; all-data import and reconstruction drill; profile-owned yzx exact-argv PTY test; ordered binary channel parity; session detach, restart, and reconnect test; single writable redb owner denial test; atomic mmap generation and checksum parity; UDS ordering, crash, gap, replay, and spool recovery; WAL archive and replica consistency; base backup and selected-LSN PITR; byte/schema/vector/graph/witness/release reconstruction; immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","STORE-001 decision proven; full import and cutover unproven; unproven; redb storage proven; owner/mmap/replay unproven; crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-001; ANCHOR-CONFLICT-003; ANCHOR-CONFLICT-005; ANCHOR-CONFLICT-012","Keep the owner decision complete while implementation remains gated by byte-complete import, recovery, and cutover proof.; Implement the framework-independent Glass/Engine contract in Vue 3 plus Tauri 2; Svelte wording is superseded.; Use an owner-published projection rather than mapping the database file; benchmark latency instead of assuming it.; Use disposable infrastructure and prove byte, schema, vector, graph, witness, RVF, release, redb, and mmap reconstruction before cutover.; No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","13. redb is the shared low-latency state plane: a single-owner, file-backed ACID database supplies the buffer, cache, geometry engine, application WAL, and scratchpad, while that owner atomically publishes the required read-only memory-mapped live projection and committed-change notifications. LifeOS maps the owner-published projection, never a competing writable database handle. redb is not the primary runtime or source of truth."
"ARCHANCHOR-001-ATOMIC-0017","ARCHANCHOR-001-UNIT-0024","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","24","24","e89b184d3f3508175209446bd398e6ec17ef7b10bfbe2898442e78c0703af3fa","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","crosswalk complete; executable full suite absent","GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-015","Planning Spine proof policy","immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","14. Files and materialized worktrees are execution projections. They are not independent execution authorities."
"ARCHANCHOR-001-ATOMIC-0018","ARCHANCHOR-001-UNIT-0025","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","25","25","e0451923c5a53970523b4e7b924ea8c6d1022b808aaa276c18b0858c611fb357","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","crosswalk complete; executable full suite absent","GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-015","Planning Spine proof policy","immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","15. ruvnet/rUv components are installed and used, not replaced."
"ARCHANCHOR-001-ATOMIC-0019","ARCHANCHOR-001-UNIT-0026","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","26","26","b9d8e47a1ac4cd8ed94e172659cdecc7a5241cf85dc853f32b6982774c880285","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-003; ANCHOR-REQ-010; ANCHOR-REQ-015","FlexNetOS secret lifecycle; PostgreSQL/RuVector; lifeos","partially planned; adapters and return paths absent; current keyring/env lookup only; full custody target absent; crosswalk complete; executable full suite absent","ARCHBP-040; ARCHBP-041; ARCHBP-042; ARCHBP-043; ARCHBP-047; INTEL-003; ARCHBP-032; ARCHBP-044; GRAPH-001; GRAPH-005; ARCHBP-048","ANCHOR-REQ-003; ANCHOR-REQ-010; ANCHOR-REQ-015","Anchor topology plus checked Nu child-plugin process; Security contracts and all-durable-data decision; Planning Spine proof policy","logical-hop order fixtures; physical path-walk identity and witness continuity; complete request/effect/response round trip; synthetic secret lifecycle and custody-byte parity; grant, lease, renewal, rotation, revocation, and denial audit; negative plaintext and capability tests; immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","unproven; crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-003; ANCHOR-CONFLICT-006; ANCHOR-CONFLICT-007; ANCHOR-CONFLICT-008; ANCHOR-CONFLICT-012","Preserve the logical trace as lineage and prove each physical path independently without impossible process ordering.; Migrate only through synthetic-tested, owner-approved cutover; never expose real plaintext in planning or proof.; No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","16. Every request, intermediate state, execution effect, response, error, secret operation, audit event, and projection round-trips to PostgreSQL/RuVector."
"ARCHANCHOR-001-ATOMIC-0020","ARCHANCHOR-001-UNIT-0027","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","27","27","e11e63f4f3b83cc5c56d92a99acf150cf8dcd1add101daf3adf079e761b6cc0a","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","crosswalk complete; executable full suite absent","GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-015","Planning Spine proof policy","immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","17. An edit that conflicts with these rules is invalid."
"ARCHANCHOR-001-ATOMIC-0021","ARCHANCHOR-001-UNIT-0028","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","28","28","0e4f0b38ef9f8c55f6eba1c4d230895cbfb4757b591106c1ed7fef1206a502f6","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","crosswalk complete; executable full suite absent","GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-015","Planning Spine proof policy","immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","18. The broader interpretation governs every ambiguity."
"ARCHANCHOR-001-ATOMIC-0022","ARCHANCHOR-001-UNIT-0029","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","29","29","167fb8f880bdb03e6139fe9ed0711b4cd58e03da24a8741241a5129dea855a25","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","crosswalk complete; executable full suite absent","GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-015","Planning Spine proof policy","immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","19. The scope is implemented as written."
"ARCHANCHOR-001-ATOMIC-0023","ARCHANCHOR-001-UNIT-0030","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","30","30","6bbd56c754549f745b2c7c7fba8658b2682d5899c550d41a0b71e9fd32bfbe9c","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","","ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos","crosswalk complete; executable full suite absent","GRAPH-001; GRAPH-005; ARCHBP-047; ARCHBP-048","ANCHOR-REQ-015","Planning Spine proof policy","immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","20. The exact linked file is read back after the final edit before its link is provided."
"ARCHANCHOR-001-ATOMIC-0024","ARCHANCHOR-001-UNIT-0031","/home/flexnetos/meta/src/lifeos/Architecture_Data_Pipeline_Blueprint_RUVECTOR_FULLY_EXPANDED_VERIFIED.md","31","31","3ab067d7ac8d2c855afda169e8db67d6cca56b25377aa48277ef8bb1b06612d7","list_item","Architecture & Data Pipeline Blueprint — RuVector Fully Expanded [3]; HARD EXECUTION RULES — READ FIRST [9]","true","false","permissions","ANCHOR-REQ-013; ANCHOR-REQ-015","PostgreSQL/RuVector; lifeos; meta release fleet; yazelix","foundation partial; database-selected release absent; crosswalk complete; executable full suite absent","FOUNDATION-001; FOUNDATION-002; FOUNDATION-003; RELEASE-002; ARCHBP-021; ARCHBP-025; ARCHBP-026; ARCHBP-047; ARCHBP-048; GRAPH-001; GRAPH-005","ANCHOR-REQ-013; ANCHOR-REQ-015","Yazelix/Nix profile owner and release contracts; Planning Spine proof policy","Nix clean-shell and package closure; runner build/test/release manifest; atomic activation, session reload, rejection, and rollback; immutable full-file digest and contiguous line coverage; atomic requirement and component-table completeness; parser, stale-projection, path-walk, and release-gate checks","planning-spine-v0/1.0_VISION/Architecture_Anchors/receipts.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/section_inventory.json; planning-spine-v0/1.0_VISION/Architecture_Anchors/anchor_claim_task_crosswalk.csv","partial; crosswalk exact; runtime conformance unproven","ANCHOR-CONFLICT-012","Keep profile ownership current during transition and require complete activation/rollback evidence before cutover.; No requirement is optional, silently removed, or promoted to current fact; release remains blocked until the executable suite passes.","in_progress","21. The attached anchored projection is absolute for architecture topology and flow. Current implementation gaps become required work and release gates; they never become permission to narrow the anchor."
